feature,clsname,val_score,malware,test_score
countvectorizer_ngram3,Isolation Forest,0.9111111111111111,freeze,0.02666666666666667
countvectorizer_ngram3,Isolation Forest,0.9111111111111111,mimic,0.02666666666666667
countvectorizer_ngram3,Isolation Forest,0.9111111111111111,noise,0.03
countvectorizer_ngram3,Isolation Forest,0.9111111111111111,repeat,0.023333333333333334
countvectorizer_ngram3,Isolation Forest,0.9111111111111111,spoof,0.05
countvectorizer_ngram3,Isolation Forest,0.9111111111111111,total,0.040952380952380955
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,delay,0.03666666666666667
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,confusion,0.13333333333333333
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,freeze,0.02666666666666667
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,mimic,0.05
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,noise,0.02666666666666667
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,repeat,0.05
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,spoof,0.04
countvectorizer_ngram3,One-Class SVM,0.8666666666666667,total,0.051904761904761905
countvectorizer_ngram3,Robust covariance,0.9222222222222223,delay,0.056666666666666664
countvectorizer_ngram3,Robust covariance,0.9222222222222223,confusion,0.08666666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,freeze,0.06
countvectorizer_ngram3,Robust covariance,0.9222222222222223,mimic,0.03666666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,noise,0.5866666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,repeat,0.06666666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,spoof,0.5833333333333334
countvectorizer_ngram3,Robust covariance,0.9222222222222223,total,0.21095238095238095
countvectorizer_ngram3,SGD One-Class SVM,1.0,delay,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,confusion,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,freeze,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,mimic,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,noise,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,repeat,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,spoof,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,total,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,delay,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,confusion,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,freeze,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,mimic,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,noise,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,repeat,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,spoof,0.0
countvectorizer_ngram3,Local Outlier Factor,0.08888888888888889,total,0.0
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,delay,0.06
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,confusion,0.05333333333333334
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,freeze,0.056666666666666664
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,mimic,0.02666666666666667
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,noise,0.03666666666666667
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,repeat,0.03666666666666667
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,spoof,0.09333333333333334
hashingvectorizer_ngram1,Isolation Forest,0.9555555555555556,total,0.051904761904761905
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,delay,0.22333333333333333
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,confusion,0.27666666666666667
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,freeze,0.21666666666666667
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,mimic,0.24333333333333335
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,noise,0.6433333333333333
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,repeat,0.22666666666666666
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,spoof,0.6733333333333333
hashingvectorizer_ngram1,One-Class SVM,0.7777777777777778,total,0.3576190476190476
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,delay,0.09333333333333334
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,confusion,0.06666666666666667
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,freeze,0.11333333333333333
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,mimic,0.06333333333333334
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,noise,0.5866666666666667
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,repeat,0.08333333333333333
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,spoof,0.62
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,total,0.23238095238095238
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,delay,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,confusion,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,freeze,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,mimic,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,noise,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,repeat,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,spoof,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,total,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,delay,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,confusion,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,freeze,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,mimic,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,noise,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,repeat,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,spoof,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.06666666666666667,total,0.0
index_sequence_features,Isolation Forest,0.9555555555555556,delay,0.04
index_sequence_features,Isolation Forest,0.9555555555555556,confusion,0.03
index_sequence_features,Isolation Forest,0.9555555555555556,freeze,0.02666666666666667
index_sequence_features,Isolation Forest,0.9555555555555556,mimic,0.04666666666666667
index_sequence_features,Isolation Forest,0.9555555555555556,noise,0.02666666666666667
index_sequence_features,Isolation Forest,0.9555555555555556,repeat,0.04
index_sequence_features,Isolation Forest,0.9555555555555556,spoof,0.05
index_sequence_features,Isolation Forest,0.9555555555555556,total,0.037142857142857144
index_sequence_features,One-Class SVM,0.4222222222222222,delay,0.6
index_sequence_features,One-Class SVM,0.4222222222222222,confusion,0.4866666666666667
index_sequence_features,One-Class SVM,0.4222222222222222,freeze,0.56
index_sequence_features,One-Class SVM,0.4222222222222222,mimic,0.5133333333333333
index_sequence_features,One-Class SVM,0.4222222222222222,noise,0.5566666666666666
index_sequence_features,One-Class SVM,0.4222222222222222,repeat,0.5366666666666666
index_sequence_features,One-Class SVM,0.4222222222222222,spoof,0.57
index_sequence_features,One-Class SVM,0.4222222222222222,total,0.5461904761904762
index_sequence_features,SGD One-Class SVM,1.0,delay,0.0
index_sequence_features,SGD One-Class SVM,1.0,confusion,0.0
index_sequence_features,SGD One-Class SVM,1.0,freeze,0.0
index_sequence_features,SGD One-Class SVM,1.0,mimic,0.0
index_sequence_features,SGD One-Class SVM,1.0,noise,0.0
index_sequence_features,SGD One-Class SVM,1.0,repeat,0.0
index_sequence_features,SGD One-Class SVM,1.0,spoof,0.0
index_sequence_features,SGD One-Class SVM,1.0,total,0.0
index_sequence_features,Local Outlier Factor,0.1,delay,0.0
index_sequence_features,Local Outlier Factor,0.1,confusion,0.0
index_sequence_features,Local Outlier Factor,0.1,freeze,0.0
index_sequence_features,Local Outlier Factor,0.1,mimic,0.0
index_sequence_features,Local Outlier Factor,0.1,noise,0.0
index_sequence_features,Local Outlier Factor,0.1,repeat,0.0
index_sequence_features,Local Outlier Factor,0.1,spoof,0.0
index_sequence_features,Local Outlier Factor,0.1,total,0.0
onehot_sequence_features,Isolation Forest,0.9333333333333333,delay,0.06666666666666667
onehot_sequence_features,Isolation Forest,0.9333333333333333,confusion,0.056666666666666664
onehot_sequence_features,Isolation Forest,0.9333333333333333,freeze,0.05333333333333334
onehot_sequence_features,Isolation Forest,0.9333333333333333,mimic,0.07666666666666666
onehot_sequence_features,Isolation Forest,0.9333333333333333,noise,0.02666666666666667
onehot_sequence_features,Isolation Forest,0.9333333333333333,repeat,0.07
onehot_sequence_features,Isolation Forest,0.9333333333333333,spoof,0.08666666666666667
onehot_sequence_features,Isolation Forest,0.9333333333333333,total,0.062380952380952384
onehot_sequence_features,One-Class SVM,0.7,delay,0.3433333333333333
onehot_sequence_features,One-Class SVM,0.7,confusion,0.30333333333333334
onehot_sequence_features,One-Class SVM,0.7,freeze,0.33
onehot_sequence_features,One-Class SVM,0.7,mimic,0.2966666666666667
onehot_sequence_features,One-Class SVM,0.7,noise,0.30333333333333334
onehot_sequence_features,One-Class SVM,0.7,repeat,0.29333333333333333
onehot_sequence_features,One-Class SVM,0.7,spoof,0.38333333333333336
onehot_sequence_features,One-Class SVM,0.7,total,0.3219047619047619
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,delay,0.006666666666666667
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,confusion,0.0033333333333333335
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,freeze,0.0033333333333333335
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,mimic,0.01
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,noise,0.0033333333333333335
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,repeat,0.0033333333333333335
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,spoof,0.006666666666666667
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,total,0.005238095238095238
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,delay,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,confusion,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,freeze,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,mimic,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,noise,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,repeat,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,spoof,0.0
onehot_sequence_features,Local Outlier Factor,0.08888888888888889,total,0.0
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,delay,0.06666666666666667
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,confusion,0.04666666666666667
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,freeze,0.06
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,mimic,0.04
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,noise,0.04666666666666667
