feature,clsname,val_score,malware,test_score
countvectorizer_ngram3-scaled,SGD One-Class SVM,1.0,repeat,0.0
countvectorizer_ngram3-scaled,SGD One-Class SVM,1.0,spoof,0.0
countvectorizer_ngram3-scaled,SGD One-Class SVM,1.0,total,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,delay,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,confusion,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,freeze,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,mimic,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,noise,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,repeat,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,spoof,0.0
countvectorizer_ngram3-scaled,Local Outlier Factor,0.06666666666666667,total,0.0
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,delay,0.09666666666666666
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,confusion,0.056666666666666664
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,freeze,0.07
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,mimic,0.06333333333333334
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,noise,1.0
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,repeat,0.11333333333333333
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,spoof,1.0
tfidfvectorizer_ngram1-scaled,Isolation Forest,0.9222222222222223,total,0.34285714285714286
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,delay,0.11
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,confusion,0.2633333333333333
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,freeze,0.09666666666666666
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,mimic,0.2633333333333333
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,noise,1.0
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,repeat,0.21
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,spoof,1.0
tfidfvectorizer_ngram1-scaled,One-Class SVM,0.9333333333333333,total,0.4204761904761905
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,delay,0.1
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,confusion,0.10666666666666667
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,freeze,0.07
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,mimic,0.09333333333333334
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,noise,1.0
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,repeat,0.10666666666666667
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,spoof,1.0
tfidfvectorizer_ngram1-scaled,Robust covariance,0.9222222222222223,total,0.3538095238095238
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,delay,0.04
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,confusion,0.0
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,freeze,0.023333333333333334
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,mimic,0.0
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,noise,0.0
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,repeat,0.01
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,spoof,0.0
tfidfvectorizer_ngram1-scaled,SGD One-Class SVM,0.9555555555555556,total,0.010476190476190476
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,delay,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,confusion,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,freeze,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,mimic,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,noise,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,repeat,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,spoof,0.0
tfidfvectorizer_ngram1-scaled,Local Outlier Factor,0.1,total,0.0
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,delay,0.09666666666666666
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,confusion,0.30666666666666664
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,freeze,0.09
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,mimic,0.30333333333333334
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,noise,0.21666666666666667
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,repeat,0.22666666666666666
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,spoof,0.26666666666666666
tfidfvectorizer_ngram2-scaled,Isolation Forest,0.9,total,0.21523809523809523
tfidfvectorizer_ngram2-scaled,One-Class SVM,0.8333333333333334,delay,0.20333333333333334
tfidfvectorizer_ngram2-scaled,One-Class SVM,0.8333333333333334,confusion,0.5
tfidfvectorizer_ngram2-scaled,One-Class SVM,0.8333333333333334,freeze,0.15
tfidfvectorizer_ngram2-scaled,One-Class SVM,0.8333333333333334,mimic,0.47333333333333333
tfidfvectorizer_ngram2-scaled,One-Class SVM,0.8333333333333334,noise,1.0
tfidfvectorizer_ngram2-scaled,One-Class SVM,0.8333333333333334,repeat,0.36
