feature,clsname,val_score,malware,test_score
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,delay,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,confusion,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,freeze,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,mimic,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,noise,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,repeat,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,spoof,0.0
countvectorizer_ngram2,Local Outlier Factor,0.07777777777777778,total,0.0
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,delay,0.11
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,confusion,0.4
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,freeze,0.12666666666666668
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,mimic,0.43333333333333335
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,noise,0.21333333333333335
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,repeat,0.24333333333333335
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,spoof,0.22666666666666666
countvectorizer_ngram3,Isolation Forest,0.9222222222222223,total,0.25047619047619046
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,delay,0.07333333333333333
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,confusion,0.56
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,freeze,0.12333333333333334
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,mimic,0.61
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,noise,0.33
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,repeat,0.3333333333333333
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,spoof,0.22333333333333333
countvectorizer_ngram3,One-Class SVM,0.9333333333333333,total,0.3219047619047619
countvectorizer_ngram3,Robust covariance,0.9222222222222223,delay,0.08666666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,confusion,0.06
countvectorizer_ngram3,Robust covariance,0.9222222222222223,freeze,0.06666666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,mimic,0.08333333333333333
countvectorizer_ngram3,Robust covariance,0.9222222222222223,noise,1.0
countvectorizer_ngram3,Robust covariance,0.9222222222222223,repeat,0.11666666666666667
countvectorizer_ngram3,Robust covariance,0.9222222222222223,spoof,1.0
countvectorizer_ngram3,Robust covariance,0.9222222222222223,total,0.34476190476190477
